household_id,person_weight,employed,age_centred,age_centred_squared,female,population_group,province,settlement_type,education_band,matric_plus,has_fixed_internet,has_mobile_internet,has_computer,any_home_internet,digital_access_score,smartphone_access,edu_digital_group,household_size,n_children_under15,elderly_in_household,dependency_ratio,female_x_children,other_member_matric
383102130000014901,475.887946486,Unemployed,-2,4,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,0,0,0,0,None,,1,0,0,0,0,No other working-age member
383102400000004101,382.918714495,Unemployed,-15,225,0,Coloured,Northern Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
383102400000004101,382.918714495,Employed,-12,144,1,Coloured,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
383102400000006301,215.494427719,Employed,12,144,1,Black African,Northern Cape,Non-metro urban,Degree,1,0,1,0,1,2,1 or more per member,"Matric+, internet",3,0,0,0,0,Yes
383102400000008501,671.750043676,Unemployed,10,100,0,Coloured,Northern Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",4,0,0,0,0,Yes
383102400000008501,671.750043676,Unemployed,9,81,1,Coloured,Northern Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",4,0,0,0,0,Yes
383102400000008501,671.750043676,Employed,7,49,0,Coloured,Northern Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",4,0,0,0,0,Yes
383102400000008501,671.750043676,Employed,3,9,0,Coloured,Northern Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,0,0,0,0,No
383102400000010701,212.275777164,Employed,16,256,0,Coloured,Northern Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,1 or more per member,"Below matric, internet",4,1,0,0.3333333333333333,0,Yes
383102400000010701,212.275777164,Employed,12,144,1,Coloured,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",4,1,0,0.3333333333333333,1,No
383102430000001601,297.823383647,Unemployed,-17,289,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",6,2,1,1,2,Yes
383102430000003701,402.911018856,Unemployed,-14,196,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,0,1,0.3333333333333333,0,No
383102430000003701,402.911018856,Unemployed,-18,324,0,Black African,Northern Cape,Non-metro urban,Primary (Grade R-7),0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",4,0,1,0.3333333333333333,0,Yes
383102430000005801,411.043266243,Employed,8,64,1,Coloured,Northern Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,1,1,3,1 or more per member,"Matric+, internet",6,0,0,0,0,Yes
383102430000005801,411.043266243,Unemployed,-11,121,0,Coloured,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",6,0,0,0,0,Yes
383102430000005801,411.043266243,Unemployed,-16,256,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",6,0,0,0,0,Yes
383102430000005801,411.043266243,Unemployed,-17,289,1,Coloured,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",6,0,0,0,0,Yes
383102430000005801,411.043266243,Unemployed,-20,400,0,Coloured,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",6,0,0,0,0,Yes
383102430000007901,360.472952971,Unemployed,-11,121,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
383102430000007901,360.472952971,Unemployed,-18,324,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
383102430000010001,558.524455276,Employed,5,25,1,Black African,Northern Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,0,1,2,1 or more per member,"Matric+, internet",5,0,0,0,0,Yes
383102430000010001,558.524455276,Employed,-16,256,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",5,0,0,0,0,Yes
383102430000010001,558.524455276,Unemployed,-14,196,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",5,0,0,0,0,Yes
383102430000010001,558.524455276,Unemployed,-14,196,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",5,0,0,0,0,Yes
383102430000010001,558.524455276,Employed,-22,484,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",5,0,0,0,0,Yes
383102430000014201,537.636624486,Unemployed,4,16,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",2,0,0,0,0,No
383102430000014201,537.636624486,Employed,-11,121,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",2,0,0,0,0,Yes
383102750000000401,282.882386923,Employed,1,1,1,Black African,Northern Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,2,1,3,2,No other working-age member
383102750000005201,332.468358482,Employed,8,64,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,No
383102750000007601,333.752438019,Employed,-5,25,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,1 or more per member,"Below matric, internet",3,2,0,2,2,No other working-age member
383102780000002901,476.186331108,Employed,-9,81,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",6,0,1,0.5,0,No
383102780000006301,285.283059748,Employed,16,256,0,Black African,Northern Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,0,1,2,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
383102780000009701,70.686529502,Employed,24,576,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,2,1,3,2,No other working-age member
383102780000013101,242.285069389,Unemployed,-19,361,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,1,1,0,No other working-age member
383102780000016501,278.697517197,Unemployed,-16,256,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,1,0.6666666666666666,0,No
383102870000003401,434.440321339,Employed,0,0,0,Black African,Northern Cape,Non-metro urban,Degree,1,0,1,1,1,3,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
383102870000005201,453.424719637,Employed,5,25,0,Black African,Northern Cape,Non-metro urban,Degree,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",7,3,0,0.75,0,Yes
383102870000005201,453.424719637,Employed,3,9,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",7,3,0,0.75,3,Yes
383102870000007001,352.560920447,Employed,14,196,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,0,Yes
383102870000007001,352.560920447,Employed,12,144,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,Yes
383102870000007001,352.560920447,Employed,-17,289,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,Yes
383102870000008801,598.147168483,Employed,-10,100,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",7,2,1,0.75,2,Yes
383102870000008801,598.147168483,Unemployed,7,49,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,1,0.75,0,Yes
383102870000008801,598.147168483,Employed,-4,16,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",7,2,1,0.75,0,Yes
383102870000010601,434.440321339,Unemployed,1,1,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
383102870000014201,433.944144253,Employed,-6,36,1,Black African,Northern Cape,Non-metro urban,Degree,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,2,0,1,2,No
383102870000014201,433.944144253,Unemployed,-13,169,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",4,2,0,1,0,Yes
383102870000016001,367.394299,Employed,-3,9,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,No
383102870000023201,369.415111867,Unemployed,6,36,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,0,0,0,0,None,"Matric+, no internet",1,0,0,0,0,No other working-age member
383103020000000401,286.643149833,Employed,7,49,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,1,2,2,Yes
383103020000000401,286.643149833,Unemployed,-15,225,1,Black African,Northern Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,1,2,2,Yes
383103020000002901,466.658743636,Unemployed,0,0,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,0,0,0,0,None,,2,0,0,0,0,No
383103020000007901,308.018516563,Unemployed,-6,36,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,1,Yes
383103020000007901,308.018516563,Employed,-16,256,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,0,Yes
383103020000010401,253.237229184,Employed,-16,256,0,Black African,Northern Cape,Non-metro urban,Other/unknown,,0,1,0,1,2,Fewer than 1 per member,Education unknown,2,0,1,1,0,No other working-age member
383103020000012901,371.898816439,Unemployed,8,64,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,0,No
383103020000015401,388.534271296,Unemployed,11,121,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,1,0,0.2,0,Yes
383103020000015401,388.534271296,Employed,9,81,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",6,1,0,0.2,1,Yes
383103020000015401,388.534271296,Unemployed,-21,441,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",6,1,0,0.2,0,No
383103040000000101,350.176321954,Unemployed,17,289,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,0,Yes
383103040000000101,350.176321954,Unemployed,13,169,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,1,Yes
383103040000000101,350.176321954,Unemployed,-14,196,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,1,No
383103040000003101,441.324449417,Employed,15,225,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,0,0,0,0,No
383103040000021101,250.416508462,Employed,17,289,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,0,0,0,1,1 or more per member,,1,0,0,0,0,No other working-age member
383103140000002501,459.731244218,Employed,6,36,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",3,0,1,0.5,0,Yes
383103140000002501,459.731244218,Employed,4,16,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",3,0,1,0.5,0,Yes
383103140000008201,376.471915704,Unemployed,2,4,1,Black African,Northern Cape,Non-metro urban,Matric,1,1,0,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,No
383103200000001501,321.812985065,Employed,21,441,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,0,Yes
383103200000001501,321.812985065,Employed,21,441,1,Black African,Northern Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,2,Yes
383103200000001501,321.812985065,Employed,-5,25,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,2,Yes
383103200000005101,395.638415101,Employed,15,225,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",3,0,0,0,0,Yes
383103200000005101,395.638415101,Employed,9,81,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",3,0,0,0,0,Yes
383103200000008701,573.01054536,Employed,12,144,1,Black African,Northern Cape,Non-metro urban,Matric,1,1,0,0,1,2,Fewer than 1 per member,"Matric+, internet",6,1,0,0.2,1,Yes
383103200000008701,573.01054536,Unemployed,-10,100,1,Black African,Northern Cape,Non-metro urban,Matric,1,1,0,0,1,2,Fewer than 1 per member,"Matric+, internet",6,1,0,0.2,1,Yes
383103200000008701,573.01054536,Unemployed,-14,196,0,Black African,Northern Cape,Non-metro urban,Matric,1,1,0,0,1,2,Fewer than 1 per member,"Matric+, internet",6,1,0,0.2,0,Yes
383103200000008701,573.01054536,Unemployed,-18,324,0,Black African,Northern Cape,Non-metro urban,Matric,1,1,0,0,1,2,Fewer than 1 per member,"Matric+, internet",6,1,0,0.2,0,Yes
383103200000019501,378.702075119,Employed,4,16,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,2,0,1,2,No
383103200000023101,273.336268639,Employed,14,196,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",7,3,0,0.75,3,Yes
383103200000023101,273.336268639,Employed,11,121,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,3,0,0.75,3,Yes
383103200000026701,598.617863145,Employed,-3,9,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
383103200000026701,598.617863145,Employed,-12,144,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
383103200000030301,415.592000851,Employed,6,36,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
383103200000033901,367.56814863,Employed,23,529,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,Yes
383103200000033901,367.56814863,Unemployed,-4,16,1,Black African,Northern Cape,Non-metro urban,Degree,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,0,0,0,0,No
383103400000007001,273.902817099,Employed,9,81,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",3,1,0,0.5,1,No
383103400000020201,260.0207469,Employed,14,196,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,0,0,0,0,None,,1,0,0,0,0,No other working-age member
383103400000023501,385.341539083,Unemployed,2,4,1,Black African,Northern Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,0,1,2,1 or more per member,"Matric+, internet",3,0,0,0,0,No
383103550000002101,387.914776578,Employed,17,289,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,1,0,1,1,3,1 or more per member,"Below matric, internet",4,1,0,0.3333333333333333,0,Yes
383103550000002101,387.914776578,Employed,-1,1,1,Black African,Northern Cape,Non-metro urban,Degree,1,1,0,1,1,3,1 or more per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
383103550000004201,345.00855823,Employed,5,25,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,0,0,0,0,None,"Matric+, no internet",2,0,0,0,0,No
383103550000006301,388.242537104,Employed,8,64,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,1,1,0,Yes
383103550000008401,455.495177793,Unemployed,14,196,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",4,1,0,0.3333333333333333,0,No
383103550000012601,386.821756685,Employed,-4,16,0,Black African,Northern Cape,Non-metro urban,Degree,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",2,0,0,0,0,No
383103550000014701,412.526721094,Unemployed,-8,64,0,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
383103550000016801,314.12984585,Employed,3,9,1,Black African,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,No
383103670000007101,293.333531643,Employed,16,256,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",2,0,0,0,0,No
383103670000007101,293.333531643,Employed,11,121,1,Black African,Northern Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",2,0,0,0,0,No
383103670000012101,451.435330643,Employed,7,49,0,Coloured,Northern Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",6,1,0,0.2,0,Yes
383103670000012101,451.435330643,Employed,-15,225,0,Coloured,Northern Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",6,1,0,0.2,0,Yes
383103670000014601,498.529490653,Employed,-8,64,0,Coloured,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,1,1,0,Yes
383103670000014601,498.529490653,Employed,-10,100,1,Coloured,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,1,1,1,Yes
383103670000019601,197.36172389,Employed,10,100,1,Coloured,Northern Cape,Non-metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
383103670000022101,474.027945653,Employed,15,225,0,Black African,Northern Cape,Non-metro urban,Some secondary,0,1,1,0,1,3,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,0,Yes
